Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
DDX11L1	-0.274229965357979	0.0179215428427085	0.0721944799287733
WASH7P	-0.574611416188519	1.58276852419201	0.180505554910386
FAM138A	2.90496573901054	0.0244959669156205	0.221325436457245
OR4F5	NA	NA	NA
LOC729737	-1.40735253434359	0.144402778504671	0.270080904269733
DQ597235	-2.25133382588072	1.34095424835048	0.453238106298146
DQ599768	0.646605664497901	0.384527588420786	0.162234351410986
LOC100132287	-0.427922251576522	0.0690209152810842	0.10449812255642
BC036251	-4.10418097330245	0.191083469815314	0.408760113033717
M37726	-0.979817719873428	317.656783875094	0.391437308868502
LOC100133331	-1.94631356623588	8.744750703504	0.538555336197886
DQ575786	0.486633979336703	3.12607217795005	0.178105523942244
DQ599872	-0.399499332060212	288.508649953231	0.176111949831611
AK310751	-2.24787444298771	56.1478871194784	0.662660163356947
LOC100288069	0.55281483176294	0.657696311452995	0.156698796113498
LOC643837	3.54163595249361	39.7227163255739	0.785642395385747
FAM41C	0.45897252106297	0.266262845423835	0.126601633569465
AK056486	-4.23586013782506	0.0462044953081111	0.303681337823714
SAMD11	-0.740773007673882	0.033911867283135	0.114446638021136
NOC2L	1.94083923872357	1.55940378901894	0.432276545503813
KLHL17	-2.4851802317368	0.488440586423485	0.41545697363837
PLEKHN1	3.49646679365792	0.214440130994343	0.403398753532304
C1orf170	6.12477529826828	0.27795409308065	0.454031664924709
HES4	1.95832734179512	0.0336823056037315	0.221228661014981
ISG15	1.81494002979472	0.0627236159548716	0.256803313591143
AGRN	2.99201214092833	2.16332033572468	0.536426276468083
BC033949	2.25360638072558	0.205983550094936	0.354875546781249
C1orf159	4.82175509954964	6.25457967595537	0.705628459722061
LOC254099	-0.90881116699383	0.00257525466636702	0.076781635892076
MIR200B	0.88569479669926	0.0380560277532272	0.169105407811714
AK128833	0.0214269273101028	0.000211925312973812	0.00420005419424767
TTLL10	2.32853737539604	0.174569379060001	0.347288352107769
TNFRSF18	-2.23129309046003	0.00998263026008832	0.165931173305462
TNFRSF4	0.620824066354206	0.00132499530044657	0.0508071071884799
SDF4	4.90615952768624	2.15724739141667	0.605388456625247
B3GALT6	-0.554278961198247	0.676971671843404	0.15741493438625
FAM132A	-0.0860714982234679	0.0257096416128095	0.0166260209809159
UBE2J2	0.27117940631926	0.34725612068118	0.0982657840746332
SCNN1D	1.29486643572403	0.0207884504481634	0.16922153834243
