Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
DDX11L1	0.294793587908188	0.0165781719025594	0.072185189486316
WASH7P	-0.896566453270078	2.55065560492635	0.299310184647544
FAM138A	1.77682034254827	0.0213771543525418	0.237601517438935
OR4F5	NA	NA	NA
LOC729737	-1.03767746387615	0.105794096537953	0.259689544381218
DQ597235	-1.2555397005876	1.18984707737987	0.356382921069949
DQ599768	0.0151092770922641	0.0135688370802776	0.00392366353114234
LOC100132287	0.152359870061912	0.0257099834572928	0.0354105214260829
BC036251	-3.49046560167037	0.253747693129592	0.485368327333256
M37726	-0.548051333136519	217.988664830177	0.218198428366818
LOC100133331	-0.863199498066809	3.48890968015127	0.297617775713235
DQ575786	1.23288651500871	11.0323879442206	0.400803623272558
DQ599872	-0.293541387360821	215.032343117749	0.113654627801649
AK310751	-1.03970460341565	23.704031406744	0.365393101846475
LOC100288069	0.340594080896407	0.382176590501535	0.116943444431541
LOC643837	3.72573071276525	30.0610382519927	0.735818526690667
FAM41C	0.867771348634624	0.499843983278068	0.268883985599814
AK056486	-3.10488331558374	0.0372386301104428	0.327523709983355
SAMD11	-0.429138110812697	0.0214314128424844	0.112781326210661
NOC2L	1.39570256192807	0.993255779396829	0.374033213331785
KLHL17	-2.66982918714025	0.692185844547903	0.50088491464406
PLEKHN1	3.7583754709268	0.254865620499699	0.492418224751287
C1orf170	6.01684119574271	0.306764918116006	0.526432082994619
HES4	1.99418217395472	0.0414656093212936	0.292957070413812
ISG15	1.425834295333	0.0547499625861354	0.265971431889444
AGRN	2.78578588341688	2.37962457322603	0.558460883366237
BC033949	2.19056522384636	0.242963699728118	0.418731080401037
C1orf159	4.14135187115274	4.66997610049971	0.660682073317075
LOC254099	-0.182096580358625	0.00108688021934108	0.0288762435644331
MIR200B	0.739736792933793	0.0701907250964639	0.202571904153602
AK128833	0.00425988455271086	4.73630975898649e-05	0.000955367166027949
TTLL10	2.48452130039204	0.194759330089386	0.42705841365695
TNFRSF18	-0.91495172102705	0.00843428352273662	0.152727131962993
TNFRSF4	0.54987476931687	0.00266805163125891	0.080260132388805
SDF4	4.96689739290053	1.62934941303067	0.624430766848605
B3GALT6	-0.278050386290627	0.226047530306252	0.0913606627182286
FAM132A	-0.0537159704841691	0.0167632475792321	0.0144079278442302
UBE2J2	0.143203243018115	0.222106834163367	0.0396825765493748
SCNN1D	1.34648979009825	0.0184556115628969	0.209298184492703
ACAP3	3.9495191174467	0.17346327210912	0.469751093562498
PUSL1	-1.04173686101695	0.0224036856335136	0.185996206402663
CPSF3L	1.15435237182788	0.927578234850791	0.336544729609414
GLTPD1	6.02353644202529	0.627692636156245	0.576104981999768
DVL1	-1.53877625383491	1.19092517029135	0.401071497696744
MXRA8	0.717955416236427	0.0386350182940718	0.183560562071769
AURKAIP1	-0.0966898496917339	0.124521502499803	0.0260906592343127
CCNL2	0.672796901819788	3.32923289439876	0.247361127240351
LOC148413	0.280927006054352	0.288025649543699	0.0926055820075098
MRPL20	1.03988314059818	2.45058588424985	0.326961638214687
ANKRD65	-0.886810853618501	0.00488143384709368	0.104978902953587
VWA1	0.739736792933793	0.00143123393092167	0.100154066504084
ATAD3C	2.29031157117077	0.114492830952565	0.378786823055781
ATAD3B	1.88871600311104	1.64344812186663	0.460033290752139
ATAD3A	4.76872597565177	3.54441346847215	0.665595168969922
AX747755	6.42781905212176	1.44829291342853	0.633190105678783
SSU72	0.83484199233721	13.9230841517051	0.31377695196067
AK094692	-1.16996480456648	0.00820947023510797	0.169953160685944
MIB2	1.1171341669487	0.00726333302876527	0.169434444315411
MMP23B	-0.0161158091346427	0.000141429566256072	0.0033956567181512
CDK11B	0.515069312085669	6.52376199836101	0.202194092827004
CDC2L1	2.43010443628612	1.92982182541496	0.520639492122479
SLC35E2B	0.580977563072526	2.91605188281839	0.211190337939844
MMP23A	-3.70156509288939	0.153283506413701	0.455417489257926
CDK11A	0.817051380627551	2.1534474482435	0.285095807687841
AK097814	1.12562014151149	4.10732034399788	0.362667905392328
SLC35E2	1.06360356807498	1.16072369808218	0.323245461231758
NADK	-0.134895809056048	0.140929548013837	0.0366910540781171
GNB1	0.177959403623376	3.86109667292205	0.0618511206596214
CALML6	0.145090926468138	0.00143278953714836	0.0229473928695854
TMEM52	1.16766360387222	0.0110982409136822	0.169953160685944
C1orf222	-0.01041468453137	2.9665439356754e-05	0.00226531955251036
KIAA1751	1.24065607748192	0.0179088694506764	0.202836681763636
AK054708	-0.258611242233764	0.0053249585544388	0.0577834552703906
GABRD	0.412550654606599	0.00212878687278864	0.0741160531103627
PRKCZ	3.66425582608701	3.02442160287591	0.619073278364882
AX747530	NA	NA	NA
C1orf86	2.45820353578411	0.222544945583769	0.434215151163241
BC018779	-0.847305473383363	0.0090590207761972	0.149876514535671
SKI	0.0573961434873522	0.134379714243538	0.0179475864204699
MORN1	2.1533592104632	0.402018468112801	0.436351952928425
LOC100129534	4.30879800240769	0.0833312254800898	0.406052723260945
RER1	-2.07921534369787	9.17997781461764	0.534843030232648
PEX10	3.20953831089968	0.629971492781108	0.526215306003948
PLCH2	0.129817007089386	0.00105040907293065	0.0221189950838075
PANK4	-5.50753475135	2.81697878703064	0.667395966399566
HES5	NA	NA	NA
LOC115110	NA	NA	NA
TNFRSF14	6.45123541133866	0.297478651193172	0.524623543529594
FAM213B	8.34805820251929	1.13660836810866	0.622208802694228
MMEL1	4.73818092721022	0.878364714438072	0.584192312158867
ACTRT2	NA	NA	NA
FLJ42875	-0.444353923854733	0.00187708111095438	0.0757713002748423
