Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
PAQR7	8.96629827901871	21.2702380320392	0.915193163610468
CD53	8.63627921748867	52.6832450533744	0.948132181153367
CD53.1	8.66604007398054	52.8477707699018	0.948788430725408
S100A12	9.64978166780894	69.8550795621678	0.969615863929555
FCER1G	11.0987602294795	32.0886291016518	0.955162487503595
FCER1G.1	11.0987602294795	62.3828282864349	0.97832787828159
SNORD74	9.4615098522184	41.68498399941	0.95379137508388
PTPRC	8.09726918627318	69.7084907158802	0.941958066857479
PTPRC.3	7.98957306687078	109.53110077249	0.944580326207529
PTPRC.4	7.98952640279394	199.189798236981	0.947911970529026
PTPRC.5	7.98952640279394	307.838779093516	0.94904096081949
PLXNA2.2	-9.28574737873334	17.0205295881172	0.904054997877323
MGMT	6.8150609490567	89.4578652490067	0.906104271373988
SNORD30	7.91219135359099	37.781976222867	0.92180824694266
RAD52.5	8.94847348105464	20.3920026714029	0.912363840539023
DAZAP2	7.73556384857862	38.8842255013086	0.918414154832172
ITGB7	8.99245174647364	17.113803364439	0.900923296038126
LYZ	9.22941244281779	20.848305609578	0.917294476931294
BRF1.5	-7.81039820528597	40.6006104260732	0.921636789416743
GLCE	9.1238549906967	18.48530519662	0.907993043097191
GLCE.1	9.1238549906967	20.3970049246877	0.914603744128401
YPEL3	8.98945236318201	39.0596593951903	0.945048136837348
YPEL3.1	8.98945236318201	65.9858926803853	0.959415510606538
ZNF319	8.08363072287152	131.3459396181	0.948326097971816
FCER2	7.95080690111342	48.3154192975033	0.930301146245601
FCER2.1	7.95080690111342	48.1964158016966	0.930234863943249
SARS2	11.561619180573	44.4878772115311	0.970192136508676
SARS2.1	11.561619180573	34.9562906158973	0.960674326563591
GMFG	7.5140753536725	42.4296204943203	0.914672217581244
GMFG.1	7.5140753536725	65.5959414763825	0.924753700990126
ST3GAL5	7.80749439428822	57.8591309438504	0.930868106435135
ST3GAL5.1	7.73881198592229	54.7868407014725	0.927853631147204
AK128525	7.20734187171951	51.6901816391351	0.910617493597732
Ig	kappa	7.20887558276298	145.360596751452	0.923337122197724
IFNAR2	9.13294193135412	60.2411367808237	0.959718984949535
IFNAR2.1	9.13294193135412	58.3005959601529	0.958997548650388
IFNAR2.2	9.04410306924086	29.1209310392605	0.933373687021542
IFNAR2.3	9.04410306924086	29.1309831383421	0.933395050738829
IFNAR2.4	9.04410306924086	32.4087780920803	0.938280768546035
IL10RB	8.94498388528554	90.7562997319335	0.963435723969817
IL10RB.1	8.94498388528554	107.48723562416	0.965303679763356
