MvaluesInNoise	DvaluesInNoise
-1.80058517797409	304.797143686756
0.973689427489936	3097.79912797085
-6.23068690001819	3638.68196992581
-10.7075582109439	5051.08385202134
10.5524014087337	5048.22197018533
-3.25184967834932	10513.4834566142
-2.25184967834932	7830.29951483276
10.8570768113257	9015.88060237935
-2.45121845768411	972.454802587919
9.2580331523783	185590.505044067
3.96077150744889	9984.37435507491
1.52209256361286	1371.96444495976
-5.99321737465326	730645.013205106
8.61436920659625	12163.8556383081
0.0172064268341855	28.5995070384615
0.702537670965776	1892.70563245213
2.53661101662733	1685.80101688075
-6.86625595696296	210.925622138806
0.922062614802759	258.491135918407
1.21634996716339	891.257756887912
-2.89610704136253	595.753912389213
0.411878261435251	569.221993740835
-6.11453205693079	1370.69562055764
0.409463708501951	269.544168379185
5.2655654727858	213581.293846533
3.45821055072819	5312.78229648214
-0.712594626035817	1518.54658715591
0.461564357060467	605.115811860335
-5.58119524479917	158.604911664096
-6.53152008577498	2672.57880644874
-3.20959199088761	64.8143077497674
-0.604470097326423	35.7945400215356
-2.66985874415945	122.584090242952
-11.1256425857816	3579.74014048345
-0.465638340282581	1451.28396724733
2.98701091209535	3852.59883342834
-2.14548622315277	1535.36001626302
0.636666119843906	1208.9438941606
-1.11257888667091	1482.4210274127
-1.8303320561764	1736.06037140125
2.29486826312551	1763.90781823209
2.27586038555535	6612.5390010638
0.301516660264454	523.042369407011
0.993262819487212	642.396482984014
-1.19320948653614	1914.74377778977
-0.130059573918609	746.181668155751
0.963977464195592	1992.07276783708
-1.33533742777544	3723.98556463494
0.554953832965603	3939.73464354719
-11.3372331560099	13017.3206192453
-5.30581900704223	6980.10491216429
-5.8391121409938	8492.38762655479
-2.92206949630787	9356.77594520885
-1.91677877165767	2963.46891925753
-1.56514834447091	1467.49240317673
0.263512089165379	1937.20495033653
-11.0818992587111	5418.10257661869
-3.93288516056478	4941.16184986597
-11.0762999858718	4495.56184002831
3.09487681178001	17842.0189004321
3.36644169315266	2730.14753048312
3.47022000544532	7304.27520791708
-5.89511081963514	179.187718535247
5.10054175737534	2982.92473657211
-1.37252312741506	11706.3205514706
-1.0510760110422	2828.33382210012
5.50957334302723	2406.85077449579
9.64351904736398	49691.0379330102
-3.11954238624519	76.8984419501601
-2.92339986406657	65.3810263780065
-8.43902316071381	339.994650027924
-2.81458860269233	206.199972620973
-6.08760709709874	570.868936921786
-5.08760709709874	565.82423703306
0.0740068936735062	70.4572726762599
-6.65440027505473	3179.10498931455
1.93743370237171	8207.73564140402
-6.95004523937361	8783.68128455824
1.62889347371978	6289.90177656497
-4.31437874341026	18081.8369875045
-8.30970187142756	390.385046995912
11.6948934510455	12164.0806269586
2.84050516680226	1222.09030444596
-10.0690971026689	4160.30600281732
-0.903617157586873	535.857579689469
-6.04425425894095	273.430308064035
-9.10108548153763	418.748413435985
-0.147089297042149	69.2883527122023
-2.26959716646641	9511.89023534984
1.35896109353593	1492.18058706049
-2.8218618376045	11.7213039995442
-13.5870097802313	15364.1660171479
-3.17334024770877	1370.2742584718
-3.80237493467376	10858.104819599
-0.638398620668468	148.41954581585
1.23972937580252	1725.52919836759
-5.12647243627379	19402.316318638
-8.0683453464928	83784.2505210416
-6.22340003754406	68359.4401957125
-12.4473179260121	199538.925256812
-17.254197114374	781494.5725418
-0.0477730290777489	73.0247804081237
-1.96212729677404	2745.05456613154
-5.26145581537464	7789.21697275965
-1.01851727727207	4872.38423036531
-3.12871992933915	6939.63586261236
-1.87418287273459	1145.97575025468
-3.05849618151673	353.06123661114
-3.75444722570001	1921.51560610618
-8.61075315383053	8024.62975061059
-3.60666039919665	25859.8194989807
-6.637471276055	92739.6173285876
-5.50472640776464	5159.55850756116
-5.21610365155177	2284.86981511629
-0.0391402371136356	678.043002115126
-2.78947140931632	11407.7985230702
-0.585712046863444	3684.95349491387
-12.4164974677332	11774.2624552955
1.970060697124	1648.44964611906
3.45804206616812	26216.1307704481
1.5407082417802	2.55682244927139
-0.120385328156923	3.96612075785725
1.74486154483161	918.99236524663
-1.25170775204834	1538.49055941326
0.387691452185262	438.468338002114
-6.22829794415652	3368.20425034893
-0.94289572529427	1776.77330392343
1.4095735172696	1225.85035099361
4.51229255961612	228.429335019498
2.10084106726471	3919.71946797069
2.78280801461393	10436.6230900841
2.91383666833703	2378.44925977629
6.34101747298628	28679.0711960662
3.01745531325803	1455.29344961054
1.94632248717242	1739.91989964248
-3.5627213478752	4810.89537669192
1.74301641707332	14885.5988898492
0.925513539639632	2403.57069418846
