MvaluesInNoise	DvaluesInNoise
2.82635593679538	0.0477477846106773
1.75715649980568	2.02215798403348
0.632992564070464	0.336148614414437
1.75715649980568	2.58261050480423
6.84058057651522	0.486969760786402
0.205769526343502	0.00106721222296194
-0.209267972935342	0.000192841394460157
-3.70569379905484	0.0562243217306566
0.790732027064658	0.0708912374964701
-2.20926797293534	0.513786739926001
-1.77695248222466	0.070541568015487
0.790732027064658	0.00234566594657438
-2.22084729534029	158.271682693338
-1.87969981584585	0.101000578003725
-2.17079382512071	5.20506258316481
-2.02742964994953	4.41971919405809
-2.00573457885021	4.33231329362935
-1.43166039427179	5.14124018953056
-4.56496680447795	1.42513869287153
4.87354385476138	47.8713156234873
4.87354385476138	25.1922032282372
4.77681881277939	30.2540301719999
2.76473681853171	0.538236286364964
1.79073202706466	0.00105985932265392
3.11266012195202	0.00933846606772486
-2.62430547221419	0.0273013371401146
-3.20926797293534	0.0349216908824369
-0.711062113910119	0.380180556109079
-0.709862367445228	0.615689265208959
-4.43808666343122	0.0726814394088125
0.790732027064658	0.00200425488209915
-4.43808666343122	0.0963981475406706
-3.01662289499295	0.140528076716084
-3.01662289499295	0.137608756181453
-3.01662289499295	0.146946279436915
8.89401983547668	0.507685130479439
8.91485333889385	0.207660128516385
4.69762262267318	0.0340028219158752
5.03865954050824	0.0609973657424906
-1.20567868141762	0.730812997738318
-2.11615856854386	0.122016832025813
3.37569452778581	0.00505451408523224
0.776665419188886	1.4691332635784
0.776665419188886	1.50571812512259
0.776665419188886	1.26953920142077
0.776665419188886	1.45320957599013
0.790732027064658	0.000583555918416064
1.79073202706466	0.0339489675666935
1.37569452778581	0.00473633479619279
3.54075377405631	0.135829059020929
-0.209267972935342	0.000333073189302774
-0.209267972935342	0.000243840771507471
-0.209267972935342	0.000148389270841931
-0.209267972935342	0.000145822405366083
-0.209267972935341	0.000176498903404211
-0.209267972935342	0.000316122143061472
-0.209267972935342	0.000204538879392749
-8.11816092145501	0.535775103992003
-0.486768397026654	0.477068463763353
-0.486768397026654	0.451530881023829
0.532807800603646	0.250445142250448
5.73380495897982	1.02948284906997
0.0694480551307217	0.00749819196794319
-1.8693522481164	0.952687886021931
-1.84980380441846	0.888015647930549
-1.84980380441846	0.906817920140812
-1.84980380441846	0.857995085542245
-1.84980380441846	0.96243268958765
-1.34677149668528	0.0114288906812397
-1.34677149668528	0.0117907349803426
-1.49877459013033	0.0201812736162808
-1.49877459013033	0.013913703758593
-1.49877459013033	0.0176490588869653
0.375694527785814	0.000569553345080629
-3.92668076968015	0.157513331992943
-3.93509300949635	0.221798938936119
-3.98326429804652	0.418784413301644
-4.90970769107643	0.0261127108247974
-3.66080880595317	1.23048422487569
-3.66080880595317	1.04835302809845
-3.66080880595317	1.05252973338968
-3.66080880595317	1.46932682469861
-3.66080880595317	1.45797440993824
-3.66080880595317	1.41426639764888
-6.2940763607397	1.78728182617064
-6.2940763607397	1.1583824938469
-10.2288587012932	0.620052808741114
