Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
DDX11L1	2.70043971814109	93.5	0.303450626334337
WASH7P	-0.290125289538703	448.5	0.155811919644005
WASH7P.1	2.2417087470256	1255	0.349531856881961
WASH7P.2	0.114575420265377	203.5	0.131067211976233
WASH7P.3	4.69031550086738	1228.5	0.460059932607969
FAM138A	12.3185428097027	2553.5	0.786261800036011
OR4F5	12.4707859557643	2837.75	0.798981402886025
LOC729737	4.01820017881323	1459.5	0.442800370398951
DQ597235	2.51457317282976	8.25	0.22550608328832
DQ599768	2.83650126771712	10.75	0.244649792936698
LOC100132287	4.81100167455908	3438	0.523780127067418
BC036251	0.214124805352847	4	0.12929238367158
M37726	-2.23980234654222	4414	0.398416801707951
LOC100133331	4.42085041199362	3042.5	0.495614373537053
DQ575786	-0.545434136534519	8.5	0.149439257144327
DQ599872	-0.754887502163469	11	0.162795483190575
DQ599872.1	-0.700439718141092	10	0.159740977956118
AK310751	-2.62609866595295	3950	0.419663297065103
LOC100288069	3.04141382954874	2018	0.41385009131363
LOC643837	2.60258483861629	1961	0.388635954420351
LOC643837.1	2.60258483861629	1961	0.388635954420351
LOC643837.2	2.60099824910494	2984.5	0.40558042029992
FAM41C	2.33419772269709	568	0.3289862900944
AK056486	4.6769807453171	381	0.413670036268231
SAMD11	4.63299519714296	381	0.41320703758006
SAMD11.1	4.33022741810585	497	0.412358206651748
SAMD11.2	4.62780550172689	557.5	0.426325333744888
NOC2L	2.69957245328727	2110.5	0.394134063842375
NOC2L.1	2.71176627651617	2140	0.394976464233351
KLHL17	2.22195846283088	870.5	0.337596779586902
KLHL17.1	2.21468157967283	854	0.336799392957276
KLHL17.2	2.239646870927	873	0.338085500424415
PLEKHN1	8.0530208030567	1587.5	0.601943308382848
PLEKHN1.1	6.51701317022807	543.5	0.491608148776912
PLEKHN1.2	9.01029498072788	3088	0.682730148931245
C1orf170	11.0182001788132	2591.25	0.742778506572009
C1orf170.1	11.0182001788132	2591.25	0.742778506572009
HES4	8.53294028837287	461.75	0.547122977596008
ISG15	12.9588245544622	15921	0.923155078838388
AGRN	4.14943004050262	5903	0.518179129048023
BC033949	8.42430628154451	2569	0.647002083494097
C1orf159	8.44678792479814	2435.5	0.645027908532037
C1orf159.1	2.81768760752107	481	0.344798981402886
C1orf159.2	2.81768760752107	481	0.344798981402886
C1orf159.3	2.81768760752107	481	0.344798981402886
C1orf159.4	2.81768760752107	481	0.344798981402886
LOC254099	7.02680005934372	161.75	0.460098515831983
