MvaluesInNoise	DvaluesInNoise
3.0256129459132	22.5908470424815
1.9564135089235	637.131618934202
1.21238145751893	3.7004429592859
-3.50643678993702	22.4104116407069
0.98998903618248	38.6498441758054
-2.01001096381752	198.866186830178
-1.85370773293884	35.2050231140467
0.98998903618248	1.27885513817003
-2.02159028622247	61287.1664981421
-1.51125163864117	460.119363761272
-1.97153681600288	2011.68826616746
1.2061568369783	117809.082512659
-1.23240338515397	1893.73496239004
-4.36570979536013	571.357883921103
4.97607582189721	13914.3882205651
2.96399382764954	254.925178811602
1.98998903618248	0.516804489689848
-2.42504846309636	10.7015915517547
-0.510605358327406	117.520772453376
-4.2388296543134	29.1205299278991
-2.81736588587512	54.3724695383917
9.11411034801167	96.2386494494117
4.896879631791	14.4671008707626
5.23791654962607	28.3756348612035
-1.0064216722998	261.486190025548
-1.91690155942604	47.0534492676309
0.975922428306708	693.456387560746
0.98998903618248	0.318154205105715
1.98998903618248	16.5540638118548
1.57495153690364	2.37192407531096
3.74001078317413	63.6953353718774
-0.0100109638175201	0.00301374506016749
-0.0100109638175203	0.00422725188104378
-0.287511387908832	70.8564672407784
5.93306196809764	478.157328621097
0.268705064248543	12.5616553245395
-1.65054679530063	326.554884336996
-1.14751448756745	4.16955278980343
-3.73583600037853	63.2998050429582
-4.71045068195861	6.34880778358423
-3.46155179683535	366.236323182663
-10.0296016921754	250.191640689924
2.67629227173587	184.058904360364
-2.09747380506786	15.7549902810175
0.574951536903636	143.585914750886
-4.51728571390577	1790.63558581937
0.584510365328481	105.060084226852
1.0266262269749	472.903222002429
0.98998903618248	0.236631699035543
1.98998903618248	0.337547985002405
-2.71627976076081	28.8281903749164
0.0732793795435159	17.3057822051579
-0.152252406574118	53.5499523565606
-5.40461656319155	249.311270543245
-0.687335164823818	2153.44903431204
-0.01001096381752	0.00329759937182811
-1.59497346453868	1.26786773165608
1.98998903618248	1.18065770429895
-3.11784660494537	4547.23855123685
-5.88775521376652	703.105201301973
-3.1737390168481	1841.58414788933
-0.0100109638175201	0.00403828532344741
-3.52071719943612	1075.81471232337
-3.31438838475258	1591.43564156407
-2.94528020653328	442.150767004224
-2.17178183351139	277.666502353764
-1.14355439589685	3949.32325621837
1.98998903618248	1.41678924515874
-2.01001096381752	1.42301385924993
-0.01001096381752	0.00129556887501533
0.941079435701534	3.10028104574275
0.405026535461323	1.05313310822372
1.98998903618248	0.809802297696296
4.42275622507966	1274.94876163735
3.91480153978826	103.082084158148
1.57495153690364	1.08126430485265
-1.84363882952124	555.894842792056
-1.26730900010217	79.215654502266
6.74487653834595	25.0077938973637
-0.134563415859883	48.5988251568037
-6.12687472150842	172.843520114891
0.98998903618248	1.09348144542097
-1.73247698828861	9.23971465613778
2.84902811352901	72.5287553936655
-0.452095338890921	34.1205304438772
-2.31147495614517	101.913130185104
-0.0100109638175201	0.00164657358372788
1.07052037449449	35.9732343991713
1.31715377943599	29.7427842556185
-0.72338973766611	20.3873950753178
-2.42145320846875	1272.28359709959
6.55223146040355	230.089903102772
0.311917131069842	41.62488775378
3.1290509548012	4708.04003556066
1.72695463034869	3.37354647711664
-2.01001096381752	2.86653962998454
-0.291860373870936	285.388154196414
0.346497362779987	33.0055818683916
6.18966138101884	954.13644082888
-3.29823551935994	4147.66705234463
2.2630075305889	31.5371876787956
-3.56459981549516	80.1602687652428
2.74565072405859	200.910211218156
1.75866349007602	46.6018041072664
2.896879631791	4.60100688090851
0.386410857293977	44.8946924334624
-1.18398117731778	133.024515829276
1.23791654962607	18.731198435232
1.52050375288126	7.36782260612372
0.298211789611692	2301.75765038227
-0.803672406412503	291.218106954092
-2.17169852233338	1448.28768235056
-2.01001096381752	1.23519370701974
0.14199212962753	0.240304173871201
-3.71757191941494	2408.24445671851
-0.916901559426039	1.74720401482825
1.25302344201627	4.14582571239841
-0.01001096381752	0.0483430048450169
0.948766373455967	13.3859985868622
0.575696923146458	149.24603014978
1.40502653546132	3.73340257563033
-5.01001096381752	63.488610825334
-2.07307323156721	122.818673660363
6.41625379088458	365.051982490401
4.29376978435958	37.4455646099991
-2.75190885352596	398.098750296124
2.56415732292282	3373.47182200773
1.38653560934048	4122.50765632344
0.405770001100498	725.560936238624
-1.53545568340856	5013.91504339272
-1.61813118552593	37.3320751704314
1.47380754648885	16997.7885056057
1.79517554655958	1819.78037817309
-0.0418364096729179	261.90464394017
1.19944240181143	9.14246085494048
0.51306315027059	2018.21448614805
-2.01001096381752	2.72419434013942
-2.10626212478555	3074.66412989968
2.09851349296065	41.5075950834972
-3.03776755894359	457.088900468866
0.530557417545182	3.72485581403687
-0.845429804293	29.3895880871379
0.423745732807912	15.4664667116829
-0.24438367471479	204.883084468288
4.85045529469965	150.661525697141
2.33481753317992	79.1019098736919
